ref_area,period_dt,closing_stock_level,direct_use,from_other_sources,indigenous_production,refinery_observed_intake,statistical_difference,stock_change,total_exports,total_imports,transfer_backflow
BE,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BE,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BG,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
BN,2020-01-01,1.0,0.0,,42.0,5.0,0.0,-1.0,37.0,0.0,
BN,2020-02-01,1.0,0.0,,31.0,6.0,0.0,0.0,24.0,0.0,
BN,2020-03-01,1.0,0.0,,40.0,8.0,0.0,0.0,32.0,0.0,
BN,2020-04-01,0.0,0.0,,38.0,8.0,0.0,-1.0,31.0,0.0,
BN,2020-05-01,0.0,0.0,,36.0,0.0,0.0,0.0,36.0,0.0,
BN,2020-06-01,0.0,0.0,,36.0,0.0,0.0,0.0,36.0,0.0,
BN,2020-07-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2020-08-01,0.0,0.0,,37.0,0.0,0.0,0.0,37.0,0.0,
BN,2020-09-01,0.0,0.0,,27.0,0.0,0.0,0.0,27.0,0.0,
BN,2020-10-01,0.0,0.0,,35.0,0.0,0.0,0.0,35.0,0.0,
BN,2020-11-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2020-12-01,0.0,0.0,,38.0,0.0,0.0,0.0,38.0,0.0,
BN,2021-01-01,0.0,0.0,,37.0,0.0,0.0,0.0,37.0,0.0,
BN,2021-02-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2021-03-01,0.0,0.0,,25.0,0.0,0.0,0.0,25.0,0.0,
BN,2021-04-01,0.0,0.0,,27.0,0.0,0.0,0.0,27.0,0.0,
BN,2021-05-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2021-06-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2021-07-01,0.0,0.0,,30.0,0.0,0.0,0.0,30.0,0.0,
BN,2021-08-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2021-09-01,0.0,0.0,,25.0,0.0,0.0,0.0,25.0,0.0,
BN,2021-10-01,0.0,,,27.0,0.0,0.0,0.0,27.0,,
BN,2021-11-01,0.0,0.0,,28.0,0.0,0.0,0.0,28.0,0.0,
BN,2021-12-01,0.0,0.0,,29.0,0.0,0.0,0.0,29.0,0.0,
BN,2022-01-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2022-02-01,0.0,0.0,,28.0,0.0,0.0,0.0,28.0,0.0,
BN,2022-03-01,0.0,0.0,,26.0,0.0,0.0,0.0,26.0,0.0,
BN,2022-04-01,0.0,0.0,,30.0,0.0,0.0,0.0,30.0,0.0,
BN,2022-05-01,0.0,0.0,,25.0,0.0,0.0,0.0,25.0,0.0,
BN,2022-06-01,0.0,0.0,,21.0,0.0,0.0,0.0,21.0,0.0,
BN,2022-07-01,0.0,0.0,,26.0,0.0,0.0,0.0,26.0,0.0,
BN,2022-08-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2022-09-01,0.0,0.0,,28.0,0.0,0.0,0.0,28.0,0.0,
BN,2022-10-01,0.0,0.0,,25.0,0.0,0.0,0.0,25.0,0.0,
BN,2022-11-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2022-12-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2023-01-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2023-02-01,0.0,0.0,,29.0,0.0,0.0,0.0,29.0,0.0,
BN,2023-03-01,0.0,0.0,,28.0,0.0,0.0,0.0,28.0,0.0,
BN,2023-04-01,0.0,0.0,,30.0,0.0,0.0,0.0,30.0,0.0,
BN,2023-05-01,0.0,0.0,,27.0,0.0,0.0,0.0,27.0,0.0,
BN,2023-06-01,0.0,0.0,,21.0,0.0,0.0,0.0,21.0,0.0,
BN,2023-07-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2023-08-01,0.0,0.0,,26.0,0.0,0.0,0.0,26.0,0.0,
BN,2023-09-01,0.0,0.0,,21.0,0.0,0.0,0.0,21.0,0.0,
BN,2023-10-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2023-11-01,0.0,0.0,,29.0,0.0,0.0,0.0,29.0,0.0,
BN,2023-12-01,0.0,0.0,,32.0,0.0,0.0,0.0,32.0,0.0,
BN,2024-01-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2024-02-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2024-03-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2024-04-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2024-05-01,0.0,0.0,,23.0,0.0,0.0,0.0,23.0,0.0,
BN,2024-06-01,0.0,0.0,,29.0,0.0,0.0,0.0,29.0,0.0,
BN,2024-07-01,0.0,0.0,,32.0,0.0,0.0,0.0,32.0,0.0,
BN,2024-08-01,0.0,0.0,,29.0,0.0,0.0,0.0,29.0,0.0,
BN,2024-09-01,0.0,0.0,,24.0,0.0,0.0,0.0,24.0,0.0,
BN,2024-10-01,0.0,0.0,,34.0,0.0,0.0,0.0,34.0,0.0,
BN,2024-11-01,0.0,0.0,,28.0,0.0,0.0,0.0,28.0,0.0,
BN,2024-12-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2025-01-01,0.0,0.0,,32.0,0.0,0.0,0.0,32.0,0.0,
BN,2025-02-01,0.0,0.0,,29.0,0.0,0.0,0.0,29.0,0.0,
BN,2025-03-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2025-04-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2025-05-01,0.0,0.0,,17.0,0.0,0.0,0.0,17.0,0.0,
BN,2025-06-01,0.0,0.0,,23.0,0.0,0.0,0.0,23.0,0.0,
BN,2025-07-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2025-08-01,0.0,0.0,,33.0,0.0,0.0,0.0,33.0,0.0,
BN,2025-09-01,0.0,0.0,,31.0,0.0,0.0,0.0,31.0,0.0,
BN,2025-10-01,0.0,0.0,,36.0,0.0,0.0,0.0,36.0,0.0,
BN,2025-11-01,0.0,0.0,,38.0,0.0,0.0,0.0,38.0,0.0,
BN,2025-12-01,0.0,0.0,,39.0,0.0,0.0,0.0,39.0,0.0,
BN,2026-01-01,0.0,0.0,,40.0,0.0,0.0,0.0,40.0,0.0,
BN,2026-02-01,0.0,0.0,,28.0,0.0,0.0,0.0,28.0,0.0,
BR,2020-01-01,,692.6214,,400.4854,54.1748,,,,,
BR,2020-02-01,,598.5437,,359.9029,60.5825,,,,,
BR,2020-03-01,,600.2913,,335.9223,35.8252,,,,,
BR,2020-04-01,,591.165,,320.8738,25.3398,,,,,
BR,2020-05-01,,570.0,,336.9903,51.9417,,,,,
BR,2020-06-01,,605.534,,396.5049,93.7864,,,,,
BR,2020-07-01,,620.0971,,415.8252,105.7282,,,,,
BR,2020-08-01,,647.6699,,414.1748,90.3883,,,,,
BR,2020-09-01,,571.068,,339.6117,54.0777,,,,,
BR,2020-10-01,,530.3883,,377.6699,112.5243,,,,,
BR,2020-11-01,,520.6796,,368.4466,108.1553,,,,,
BR,2020-12-01,,575.0485,,394.8544,107.2816,,,,,
BR,2021-01-01,,579.0291,,377.6699,88.1553,,,,,
BR,2021-02-01,,532.0388,,358.2524,92.233,,,,,
BR,2021-03-01,,570.2913,,367.1845,82.0388,,,,,
BR,2021-04-01,,548.6408,,373.1068,98.7379,,,,,
BR,2021-05-01,,531.3592,,361.9417,96.2136,,,,,
BR,2021-06-01,,500.1942,,346.699,96.6019,,,,,
BR,2021-07-01,,485.1456,,346.699,104.0777,,,,,
BR,2021-08-01,,448.3495,,348.932,124.8544,,,,,
BR,2021-09-01,,498.1553,,349.0291,100.0,,,,,
BR,2021-10-01,,562.1359,,407.6699,126.6019,,,,,
BR,2021-11-01,,596.5049,,419.6117,121.3592,,,,,
BR,2021-12-01,,596.5049,,419.6117,121.3592,,,,,
BR,2022-01-01,,588.6408,,380.5825,86.2136,,,,,
BR,2022-02-01,,489.1262,,338.0583,93.3981,,,,,
BR,2022-03-01,,588.6408,,381.6505,87.3786,,,,,
BR,2022-04-01,,620.8738,,414.9515,104.466,,,,,
BR,2022-05-01,,492.0388,,340.3883,94.3689,,,,,
BR,2022-06-01,,502.7184,,341.7476,90.3883,,,,,
BR,2022-07-01,,566.699,,391.5534,108.1553,,,,,
BR,2022-08-01,,530.3883,,360.5825,95.4369,,,,,
BR,2022-09-01,,570.9709,,390.8738,105.3398,,,,,
BR,2022-10-01,,539.8058,,373.2039,103.301,,,,,
BR,2022-11-01,,484.6602,,349.7087,107.3786,,,,,
BR,2022-12-01,,558.7379,,393.301,113.9806,,,,,
BY,2020-01-01,,,,,,0.0,,,,
BY,2020-02-01,,,,,,0.0,,,,
BY,2020-03-01,,,,,,0.0,,,,
BY,2020-04-01,,,,,,0.0,,,,
BY,2020-05-01,,,,,,0.0,,,,
BY,2020-06-01,,,,,,0.0,,,,
BY,2020-07-01,,,,,,0.0,,,,
BY,2020-08-01,,,,,,0.0,,,,
BY,2020-09-01,,,,,,0.0,,,,
BY,2020-10-01,,,,,,0.0,,,,
BY,2020-11-01,,,,,,0.0,,,,
BY,2020-12-01,,,,,,0.0,,,,
BY,2021-01-01,,,,,,0.0,,,,
BY,2021-02-01,,,,,,0.0,,,,
BY,2021-03-01,,,,,,0.0,,,,
BY,2021-04-01,,,,,,0.0,,,,
CA,2020-01-01,1471.0,963.0,,1534.0,332.0,19.0,-240.0,618.0,157.0,
CA,2020-02-01,1425.0,1039.0,,1504.0,260.0,13.0,-46.0,481.0,243.0,
CA,2020-03-01,1477.0,1101.0,,1573.0,245.0,14.0,52.0,518.0,357.0,
CA,2020-04-01,1794.0,956.0,,1420.0,133.0,6.0,317.0,268.0,260.0,
CA,2020-05-01,2069.0,959.0,,1469.0,182.0,10.0,275.0,317.0,274.0,
CA,2020-06-01,2408.0,938.0,,1508.0,200.0,11.0,339.0,252.0,232.0,
CA,2020-07-01,2750.0,848.0,,1517.0,214.0,13.0,342.0,286.0,187.0,
CA,2020-08-01,2960.0,852.0,,1382.0,187.0,11.0,210.0,348.0,226.0,
CA,2020-09-01,2912.0,907.0,,1408.0,227.0,13.0,-48.0,504.0,194.0,
CA,2020-10-01,2942.0,935.0,,1593.0,226.0,12.0,30.0,583.0,194.0,
CA,2020-11-01,2852.0,1081.0,,1539.0,132.0,7.0,-90.0,591.0,183.0,
CA,2020-12-01,2652.0,995.0,,1596.0,252.0,16.0,-200.0,722.0,189.0,
CA,2021-01-01,2312.0,1150.0,,1672.0,262.0,15.0,-340.0,761.0,175.0,
CA,2021-02-01,1965.0,1045.0,,1455.0,244.0,13.0,-347.0,670.0,170.0,
CA,2021-03-01,1735.0,978.0,,1617.0,239.0,14.0,-230.0,780.0,163.0,
CA,2021-04-01,1848.0,797.0,,1527.0,185.0,9.0,113.0,509.0,86.0,
CA,2021-05-01,2114.0,850.0,,1621.0,187.0,11.0,266.0,508.0,202.0,
CA,2021-06-01,2255.0,786.0,,1518.0,204.0,11.0,141.0,514.0,138.0,
CA,2021-07-01,2499.0,910.0,,1640.0,183.0,9.0,244.0,481.0,185.0,
CA,2021-08-01,2594.0,746.0,,1394.0,189.0,10.0,95.0,552.0,198.0,
CA,2021-09-01,2452.0,795.0,,1276.0,189.0,8.0,-142.0,599.0,174.0,
CA,2021-10-01,2461.0,802.0,,1512.0,185.0,9.0,9.0,746.0,238.0,
CA,2021-11-01,2315.0,853.0,,1566.0,247.0,16.0,-146.0,834.0,238.0,
CA,2021-12-01,2111.0,931.0,,1626.0,245.0,14.0,-204.0,810.0,169.0,
CA,2022-01-01,1858.0,1058.0,,1662.0,237.0,12.0,-253.0,780.0,172.0,
CA,2022-02-01,1593.0,848.0,,1483.0,272.0,13.0,-265.0,778.0,163.0,
CA,2022-03-01,1543.0,692.0,,1718.0,274.0,16.0,-50.0,930.0,143.0,
CA,2022-04-01,1663.0,780.0,,1580.0,203.0,12.0,120.0,669.0,205.0,
CA,2022-05-01,1897.0,758.0,,1620.0,189.0,11.0,234.0,573.0,145.0,
CA,2022-06-01,2060.0,765.0,,1634.0,188.0,10.0,163.0,609.0,101.0,
CA,2022-07-01,2283.0,687.0,,1678.0,338.0,20.0,223.0,538.0,128.0,
CA,2022-08-01,2475.0,660.0,,1605.0,230.0,13.0,192.0,612.0,102.0,
CA,2022-09-01,2445.0,760.0,,1427.0,200.0,10.0,-30.0,633.0,147.0,
CA,2022-10-01,2410.0,856.0,,1782.0,230.0,12.0,-35.0,864.0,145.0,
CA,2022-11-01,2320.0,881.0,,1678.0,293.0,15.0,-90.0,733.0,154.0,
CA,2022-12-01,2123.0,988.0,,1707.0,338.0,20.0,-197.0,735.0,177.0,
CA,2023-01-01,1855.0,897.0,,1716.0,360.0,20.0,-268.0,870.0,163.0,
CA,2023-02-01,1655.0,783.0,,1407.0,273.0,18.0,-200.0,666.0,133.0,
CA,2023-03-01,1642.0,818.0,,1744.0,294.0,13.0,-13.0,782.0,150.0,
CA,2023-04-01,1756.0,838.0,,1631.0,223.0,12.0,114.0,556.0,113.0,
CA,2023-05-01,1784.0,770.0,,1486.0,210.0,12.0,28.0,619.0,153.0,
CA,2023-06-01,1880.0,928.0,,1485.0,191.0,10.0,96.0,466.0,206.0,
CA,2023-07-01,1827.0,1135.0,,1703.0,228.0,13.0,-53.0,574.0,194.0,
CA,2023-08-01,1984.0,955.0,,1687.0,199.0,10.0,157.0,576.0,210.0,
CA,2023-09-01,2162.0,734.0,,1542.0,286.0,15.0,178.0,647.0,317.0,
CA,2023-10-01,1954.0,1238.0,,1812.0,257.0,14.0,-208.0,616.0,105.0,
CA,2023-11-01,2142.0,591.0,,1756.0,278.0,15.0,188.0,793.0,109.0,
CA,2023-12-01,1937.0,1059.0,,1839.0,286.0,15.0,-205.0,893.0,209.0,
CA,2024-01-01,1716.0,1003.0,,1779.0,280.0,16.0,-221.0,896.0,196.0,
CA,2024-02-01,1486.0,938.0,,1737.0,281.0,16.0,-230.0,913.0,180.0,
CA,2024-03-01,1516.0,940.0,,1807.0,272.0,14.0,30.0,775.0,223.0,
CA,2024-04-01,1714.0,595.0,,1691.0,158.0,10.0,198.0,949.0,218.0,
CA,2024-05-01,1841.0,873.0,,1657.0,177.0,11.0,127.0,697.0,227.0,
CA,2024-06-01,2006.0,834.0,,1731.0,205.0,11.0,165.0,717.0,202.0,
CA,2024-07-01,2252.0,898.0,,1733.0,199.0,11.0,246.0,623.0,243.0,
CA,2024-08-01,2446.0,807.0,,1750.0,210.0,11.0,194.0,655.0,126.0,
CA,2024-09-01,2341.0,717.0,,1484.0,230.0,13.0,-105.0,805.0,176.0,
CA,2024-10-01,2286.0,695.0,,1854.0,330.0,18.0,-55.0,873.0,7.0,
